"date","IVV","VEA","IEF","TLT","TIP","EMB","HYG","GLD","RWX","SHY"
"2010-01-08",93.16687,26.084736,71.577858,66.67115,85.393066,62.993698,48.501678,111.370003,20.347063,75.835213
"2010-01-15",92.388847,25.908195,72.454887,68.007744,85.711365,62.975258,48.177189,110.860001,20.136602,76.008316
"2010-01-22",88.83107,24.436975,72.905434,68.694649,85.858307,62.85815,46.92786,107.169998,19.175278,76.154137
"2010-01-29",87.250725,23.789639,72.977898,68.926102,86.103188,62.347038,46.635803,105.959999,18.987564,76.181404
"2010-02-05",86.74015,23.186436,73.333046,68.922371,85.946136,61.282005,46.299526,104.68,18.953432,76.330978
"2010-02-12",87.842354,23.65723,72.751839,67.5811,85.062897,62.012211,45.727242,107.040001,18.92499,76.21244
"2010-02-19",90.378983,24.06181,72.307838,67.026566,84.923859,62.451572,47.291481,109.470001,19.141146,76.084778
"2010-02-26",89.998077,23.966188,73.220039,68.690109,84.981102,63.175632,47.509491,109.43,19.28335,76.303589
"2010-03-05",92.891335,25.091677,73.045235,67.855698,84.927132,63.804302,48.226608,110.809998,20.062651,76.189537
"2010-03-12",93.855713,25.312355,72.964279,68.013557,85.229744,64.593933,48.429745,107.949997,19.909067,76.107376
"2010-03-19",94.674263,25.179934,73.045235,68.599876,85.205162,65.085213,48.369339,108.279999,19.883163,76.070885
"2010-03-26",95.270988,25.173307,72.308609,66.863441,84.640816,64.730759,48.665836,108.589996,19.871735,76.025261
"2010-04-01",96.206932,25.850281,72.296013,67.112442,84.961372,64.854668,48.405823,110.260002,20.431658,76.070839
"2010-04-09",97.582367,25.975372,72.304138,67.135071,85.306358,65.060837,48.925816,113.639999,20.568785,76.034286
"2010-04-16",97.492851,25.784046,73.002281,67.799049,85.955231,65.79171,48.936916,111.239998,20.391665,76.226151
"2010-04-23",99.405434,25.651608,72.71817,67.987633,85.979897,65.40435,49.550934,113.190002,20.580217,76.089111
"2010-04-30",97.045212,24.768591,73.643585,69.511726,87.113396,65.154526,49.456894,115.360001,20.203123,76.326683
"2010-05-07",90.713364,22.340294,74.842903,72.366089,87.337952,62.412891,47.072113,118.269997,18.403351,76.535187
"2010-05-14",93.008453,22.774445,74.85923,71.836082,87.691658,64.684517,47.902344,120.370003,18.746166,76.608307
"2010-05-21",89.036781,22.053312,76.080521,74.523895,87.329773,63.429462,46.971817,115.220001,17.974833,76.663261
"2010-05-28",89.280968,21.913506,75.803696,73.062653,87.28035,63.969139,47.144562,118.879997,17.957697,76.672363
"2010-06-04",87.197456,21.302752,76.407928,74.290283,87.620193,64.038467,46.916012,119.190002,17.626308,76.774002
"2010-06-11",89.51696,22.2152,76.260948,74.00161,87.42173,64.422928,47.309036,120.010002,18.460482,76.728241
"2010-06-18",91.649315,22.987837,76.375252,74.214333,87.851692,65.37471,48.437611,122.830002,18.847326,76.783096
"2010-06-25",88.51458,22.583126,77.118233,75.247498,88.182442,65.236061,48.117554,122.760002,18.78969,76.92955
"2010-07-02",83.879166,21.722187,77.940857,76.803337,87.72673,65.439384,47.907646,118.489998,18.178747,76.968872
"2010-07-09",88.547287,23.142368,77.490608,75.607018,87.660431,66.256058,48.9823,118.360001,19.072117,76.941422
"2010-07-16",87.517174,22.899538,78.472946,76.810974,87.652122,66.851196,49.050194,116.669998,19.014479,77.069672
"2010-07-23",90.566597,23.834063,78.161858,76.033722,87.560921,67.81356,50.254959,116.089996,20.109577,77.042191
"2010-07-30",90.493011,24.025383,78.824982,76.567154,88.182701,68.155418,50.124878,115.489998,20.259432,77.142921
"2010-08-06",92.201653,24.842173,79.516869,76.524338,88.915237,69.518982,50.323593,117.839996,20.743591,77.226357
"2010-08-13",88.857956,23.466137,80.493622,78.19857,89.056389,69.766876,49.606102,118.739998,19.942436,77.208
"2010-08-20",88.212097,23.333685,80.682358,81.065331,88.998245,70.923843,49.959133,119.970001,20.092293,77.272186
"2010-08-27",87.656158,23.407267,80.493622,80.537849,89.247444,70.014809,49.55481,121.010002,20.426584,77.208
"2010-09-03",90.983521,24.334438,80.08551,79.420303,89.205696,70.368835,50.394566,121.860001,21.325718,77.226265
"2010-09-10",91.506737,24.474249,79.63295,78.454193,89.330322,69.494377,50.664154,121.730003,21.366068,77.162071
"2010-09-17",92.741241,24.783298,80.036118,77.955788,89.213997,69.890121,51.04845,124.540001,21.510799,77.336411
"2010-09-24",94.652939,25.644241,80.867226,79.358978,90.310593,70.247536,50.905083,126.690002,22.266586,77.391441
"2010-10-01",94.537872,25.688396,81.511574,80.509178,90.846741,71.131889,51.511772,128.910004,22.737507,77.432755
"2010-10-08",96.116249,26.358007,82.460037,80.209053,92.776451,72.073875,51.748486,131.660004,23.353752,77.552147
"2010-10-15",97.102722,26.696501,81.478569,77.169044,92.743187,72.451958,51.869732,133.679993,23.615376,77.506226
"2010-10-22",97.645287,26.556698,81.668289,78.023308,93.001038,72.02906,52.112209,129.729996,23.458405,77.56134
"2010-10-29",97.735718,26.431602,81.462082,77.284508,92.842987,72.426331,52.389374,132.619995,23.481661,77.588875
"2010-11-05",101.23774,27.454422,82.177177,75.646942,92.955582,73.126297,53.348938,136.380005,24.301401,77.55854
"2010-11-12",99.141449,26.644999,81.044525,73.971565,91.713387,71.292816,52.20396,133.690002,23.086327,77.347145
"2010-11-19",99.182564,26.836319,80.341835,74.573769,91.1548,70.482224,52.430614,132.199997,22.906097,77.347145
"2010-11-26",98.072792,25.747261,80.41626,74.944374,91.288177,69.800331,51.471607,133.110001,22.254963,77.383888
"2010-12-03",101.344612,26.644999,79.478203,73.515198,90.63604,70.364235,52.317162,138.070007,23.254925,77.415131
"2010-12-10",102.701027,26.762728,77.480843,72.167198,88.673737,69.634148,52.299614,135.410004,23.272362,77.166824
"2010-12-17",103.087379,26.725945,77.712898,72.236946,89.625633,68.46476,52.358112,134.199997,23.132605,77.231277
"2010-12-23",104.160301,27.025888,77.381409,71.996742,89.36676,69.349907,52.761826,134.660004,23.661165,77.111664
"2010-12-31",104.292473,27.259655,77.960587,73.168404,90.00502,69.479729,53.166092,138.720001,24.208399,77.303078
"2011-01-07",105.424202,26.912783,77.977211,71.792442,90.055222,69.401917,53.442833,133.580002,23.822845,77.321472
"2011-01-14",107.150703,27.855375,78.018806,71.395943,90.205925,69.972893,53.796131,132.690002,24.401159,77.339859
"2011-01-21",106.440292,27.802586,77.678078,71.147186,89.56971,69.304558,53.737236,131.029999,24.015623,77.293892
"2011-01-28",105.853775,27.583904,78.251465,71.458145,89.996628,68.681625,53.754913,130.279999,23.916122,77.413498
"2011-02-04",108.736801,28.488792,76.481979,69.283455,88.725609,68.573807,54.445843,131.660004,24.363848,77.135338
"2011-02-11",110.364166,28.481247,76.457016,69.790596,88.407036,68.1502,54.493271,132.320007,24.046711,77.015533
"2011-02-18",111.553703,29.024181,76.815224,69.814011,89.253807,68.710693,54.736256,135.410004,24.531752,77.162933
"2011-02-25",109.686798,28.579279,77.814842,71.990562,90.913773,68.665039,54.546627,137.380005,24.506872,77.282715
"2011-03-04",109.835464,28.69994,77.485939,71.072227,91.287605,69.194931,54.866295,139.350006,24.786707,77.338921
"2011-03-11",108.563301,27.810123,78.037056,71.651375,91.766678,69.528687,54.377316,138.220001,24.195951,77.403481
"2011-03-18",106.382462,27.154083,78.872002,73.14621,92.649208,69.319267,54.377316,138.369995,23.637186,77.477234
"2011-03-25",109.315689,27.79656,77.794914,72.136604,91.531311,69.698845,54.741093,139.259995,24.224682,77.274368
"2011-04-01",110.875801,28.430197,77.82708,72.455811,91.988144,69.916687,54.776478,139.199997,24.618431,77.27166
"2011-04-08",110.618568,28.686661,77.056862,70.640266,92.089554,70.199287,55.226547,143.660004,24.730927,77.234764
"2011-04-15",110.004448,28.543337,78.203804,72.833107,93.247215,70.146729,55.112522,145.050003,24.705917,77.465454
"2011-04-21",111.373703,29.08646,78.245712,72.778061,93.112007,70.284729,55.454609,146.740005,25.21217,77.474686
"2011-04-29",113.63916,29.886023,79.091248,73.791916,93.931702,70.974846,55.718609,152.369995,25.912157,77.622269
"2011-05-06",111.70562,28.860153,79.914719,75.038994,94.249435,71.11805,55.738567,145.300003,25.33716,77.701691
"2011-05-13",111.614365,28.392475,80.065788,75.046951,93.765175,71.560226,55.672123,145.630005,24.93092,77.738617
"2011-05-20",111.274117,28.339678,80.309151,75.236359,93.535805,71.817619,55.877441,147.490005,25.205914,77.784813
"2011-05-27",111.199425,28.513172,80.947044,76.144073,94.427834,71.507477,55.641926,149.699997,25.437164,77.904839
"2011-06-03",108.610306,28.581053,81.572777,76.311348,94.660858,71.999756,55.21328,150.220001,25.512159,77.938103
"2011-06-10",106.253555,27.683416,81.783211,76.953026,94.686646,72.238335,54.453835,149.240005,24.793423,77.993591
"2011-06-17",106.295044,27.487291,82.001976,76.762901,94.789558,71.661751,53.979954,149.940002,24.816126,78.039795
"2011-06-24",106.126167,27.238371,82.506874,76.826286,95.604286,71.979836,54.356644,146.259995,24.531898,78.122925
"2011-07-01",112.012352,29.0261,80.462448,74.425537,95.00042,72.662025,55.769245,144.929993,25.719337,77.874336
"2011-07-08",112.429199,28.55089,81.660225,75.808647,95.777618,72.801773,55.934338,150.25,25.40353,78.031509
"2011-07-15",110.186462,27.79656,82.402512,76.444572,96.606628,72.575539,55.610271,155.199997,24.961395,78.087074
"2011-07-22",112.595955,28.799809,82.115715,76.349197,96.744781,73.121193,56.154442,156.119995,25.346678,78.031509
"2011-07-29",108.227158,28.037951,83.220711,77.835609,98.592827,73.87986,55.671387,158.289993,24.917187,78.124008
"2011-08-05",100.406746,25.676931,84.487358,81.603981,98.628433,73.405533,53.43285,161.75,23.028656,78.245247
"2011-08-12",98.864334,25.284687,86.787231,84.195976,100.9459,72.437012,52.522408,169.970001,22.839174,78.402557
"2011-08-19",94.312126,23.987267,88.021729,88.686104,100.746269,73.980026,52.510101,179.949997,22.239143,78.384064
"2011-08-26",98.730934,24.703865,87.379105,86.524765,99.687347,73.939934,52.830006,177.470001,22.813908,78.393349
"2011-09-02",98.564178,24.726501,88.590729,90.001648,101.223885,74.60659,53.863461,183.240005,23.224461,78.378494
"2011-09-09",96.930069,23.346098,89.099136,90.961601,101.076263,74.050026,53.170052,180.699997,22.150711,78.424805
"2011-09-16",102.174286,24.266361,88.12468,89.78566,100.008545,73.607399,53.795338,176.029999,22.266317,78.406311
"2011-09-23",95.387642,22.418293,89.429718,96.657173,100.051979,70.535988,52.755219,159.800003,20.622149,78.341446
"2011-09-30",95.312172,22.727556,89.039879,96.633179,99.218643,70.703606,51.281715,158.059998,20.424593,78.31369
"2011-10-07",97.307449,23.35364,87.953819,94.825539,99.847168,70.751427,51.959709,159.179993,20.877062,78.238678
"2011-10-14",103.066948,24.854733,86.934868,91.385063,98.890884,72.56971,53.860382,163.399994,22.330044,78.266418
"2011-10-21",104.232254,24.83964,87.206589,90.72744,99.499474,72.791916,54.788918,159.520004,22.157982,78.284904
"2011-10-28",108.189316,26.31056,86.731041,89.388145,100.377495,74.488983,56.159866,169.619995,23.126631,78.266418
"2011-11-04",105.531708,24.688778,88.582741,93.655693,102.380478,74.979813,55.652699,170.850006,22.164347,78.375793
"2011-11-11",106.554497,24.718956,88.225372,92.988358,102.083992,75.006836,55.188843,173.960007,22.126116,78.338692
"2011-11-18",102.563934,23.534678,88.829475,95.955322,101.56076,73.864143,53.841076,167.619995,20.870689,78.329391
"2011-11-25",97.785362,22.161821,89.084717,97.129219,101.796219,72.153435,51.872753,163.399994,19.882919,78.357224
"2011-12-02",105.078995,24.258823,88.770638,95.627724,102.233994,74.185822,54.83437,169.820007,21.361387,78.361839
"2011-12-09",106.017944,24.326712,88.727997,94.072083,101.29023,74.01609,55.326443,166.399994,21.189331,78.408272
"2011-12-16",102.932816,23.074541,90.177246,98.593941,102.216515,74.070435,55.181343,155.229996,20.178959,78.417542
"2011-12-23",106.96019,23.926155,89.12014,95.329491,102.111664,74.437027,56.430439,156.309998,20.747566,78.371132
"2011-12-30",106.251648,23.902742,90.161247,98.046501,101.971832,74.794121,56.757278,151.990005,20.566648,78.416595
"2012-01-06",108.200165,23.770081,89.674416,96.008713,102.566055,73.874107,56.420937,157.199997,20.663568,78.379471
"2012-01-13",109.237732,23.972984,90.24662,97.747292,102.749565,73.75827,56.497074,159.259995,21.14817,78.444458
"2012-01-20",111.27066,25.049894,89.204727,94.593597,102.1903,74.610176,56.852493,162.070007,22.227224,78.425903
"2012-01-27",111.557472,25.385447,90.28936,95.483109,103.466118,75.196205,57.626778,168.970001,22.556759,78.509399
"2012-02-03",113.910904,26.048765,90.032372,94.488098,103.370049,76.009964,57.899513,167.639999,23.1189,78.463905
"2012-02-10",113.775978,25.775639,90.040901,94.828484,103.509834,75.927849,57.599545,167.139999,22.853987,78.408249
"2012-02-17",115.437683,26.368715,89.732925,94.496193,103.404999,76.304161,57.803791,167.350006,23.454893,78.343208
"2012-02-24",115.876328,26.712074,89.955345,95.241936,103.990486,77.214111,58.595169,172.229996,23.597046,78.333969
"2012-03-02",116.281227,26.493572,90.006783,95.174591,103.457382,78.073578,58.656254,166.339996,23.687506,78.37571
"2012-03-09",116.449928,26.282875,89.698296,94.215897,103.64962,78.21093,58.226112,166.380005,23.629345,78.329285
"2012-03-16",119.28418,26.860348,87.958641,90.527565,102.767044,77.99115,58.091312,161.300003,24.209259,78.273598
"2012-03-23",118.778091,26.486544,88.344284,91.97364,103.037971,77.414154,58.09771,161.529999,23.663038,78.26429
"2012-03-30",119.652534,26.564613,88.507103,91.153114,102.810738,77.420982,58.238979,162.119995,23.942659,78.31076
"2012-04-05",118.881462,25.651279,88.907997,91.967667,102.858063,77.33551,57.932198,158.309998,23.428946,78.32003
"2012-04-13",116.585175,25.292194,90.247162,95.168739,104.338989,77.859604,58.029079,160.850006,23.474472,78.422226
"2012-04-20",117.271545,25.83082,90.418816,95.35611,104.374016,78.356178,58.332626,159.539993,24.020689,78.450089
"2012-04-27",119.398361,26.08062,90.650627,95.535278,104.75959,78.583786,58.784721,161.380005,24.410849,78.450089
"2012-05-04",116.500473,25.221933,91.08728,96.460281,104.88839,79.25853,59.017216,159.470001,23.793097,78.494652
"2012-05-11",115.263344,24.675499,91.517166,97.570702,104.985146,78.490112,58.978245,153.559998,23.363924,78.494652
"2012-05-18",110.340309,23.200125,92.299583,101.408218,105.978897,76.378693,56.886963,154.550003,22.238974,78.438934
"2012-05-25",112.323082,23.207924,92.170624,100.75502,105.86454,76.510185,57.244156,152.679993,22.479567,78.46682
"2012-06-01",109.103188,22.458529,94.133087,106.657631,107.128624,75.412277,56.508499,157.5,22.017879,78.520737
"2012-06-08",113.136528,23.371855,92.961906,102.444054,106.393799,77.942238,57.959278,154.729996,22.830709,78.492798
"2012-06-15",114.560059,23.879261,93.383873,103.417664,106.924995,78.908379,58.351379,157.839996,23.145012,78.483543
"2012-06-22",114.04715,23.965128,92.643288,102.288574,105.650162,79.269806,58.926479,152.639999,23.329849,78.44632
"2012-06-29",116.422401,24.644278,92.944664,102.435852,105.96888,79.735443,59.658367,155.190002,24.280472,78.437019
"2012-07-06",115.741341,24.425701,93.720886,104.181503,106.771545,80.64743,59.867374,153.710007,24.306881,78.498451
"2012-07-13",116.03936,24.363249,94.074501,105.911568,107.410843,81.735962,59.867374,154.139999,24.504921,78.544952
"2012-07-20",116.643768,24.277382,94.367714,106.641312,107.85479,82.32209,60.03828,153.669998,24.623755,78.610023
"2012-07-27",118.618919,24.894075,93.781265,105.345772,107.251022,82.315132,60.412903,157.539993,25.198092,78.554222
"2012-08-03",119.078659,25.198517,93.635483,104.697067,107.659447,83.348083,60.602062,155.550003,25.732813,78.578369
"2012-08-10",120.364227,25.620054,93.27272,103.283752,107.046806,82.878784,60.436813,157.179993,25.508358,78.541168
"2012-08-17",121.564613,25.846439,92.175804,99.914902,105.528481,82.465538,60.496315,156.720001,25.620586,78.503967
"2012-08-24",121.036758,25.705917,93.143158,102.552452,106.886963,83.46711,60.899452,161.970001,25.547972,78.559776
"2012-08-31",120.789879,25.518574,94.136406,104.943542,107.561798,83.740295,61.018414,164.220001,25.468746,78.615616
"2012-09-07",123.446068,26.314802,93.367485,102.129066,107.357574,84.567612,61.488895,168.440002,26.115698,78.591415
"2012-09-14",125.897972,27.24375,92.173904,97.410866,108.263237,84.869873,62.386021,171.800003,26.789063,78.572815
"2012-09-21",125.29348,26.939306,93.064781,100.08699,107.881416,85.038574,61.900909,171.960007,26.315645,78.572815
"2012-09-28",123.606178,26.189777,93.80864,102.285568,108.112259,85.235397,61.336052,171.889999,26.142469,78.628616
"2012-10-05",125.574974,26.73938,93.220596,99.966888,108.822617,85.778442,61.766914,172.619995,26.462172,78.574593
"2012-10-12",122.75872,26.269432,93.653625,102.2938,108.502983,86.420189,61.800346,170.059998,26.368929,78.593285
"2012-10-19",123.14399,26.747343,92.874168,100.453697,108.067886,86.554184,62.100967,166.970001,26.715282,78.537399
"2012-10-26",121.491852,26.508379,93.056038,101.196327,108.165588,85.898361,61.780308,165.929993,26.92841,78.52813
"2012-11-02",121.637398,26.524315,93.32869,100.882774,108.601982,85.235397,61.73354,162.600006,27.121569,78.546761
"2012-11-09",118.641396,26.054363,94.334625,103.952354,109.269524,85.757278,61.052143,167.820007,26.735262,78.583977
"2012-11-16",117.134804,25.703896,94.551392,104.274147,109.322906,85.157837,60.74482,165.880005,26.462172,78.611877
"2012-11-23",121.406273,26.91461,93.779678,102.491859,108.46846,85.651512,61.706802,169.610001,27.208157,78.574593
"2012-11-30",122.159531,27.185434,94.351952,102.970367,109.394112,86.533028,62.161091,166.050003,27.521193,78.593285
"2012-12-07",122.407784,27.384563,94.340683,102.875343,110.041931,86.668877,62.596939,165.160004,27.834242,78.621193
"2012-12-14",122.202354,27.671314,93.871811,102.189125,109.327087,86.598145,62.630493,164.130005,27.907507,78.630501
"2012-12-21",123.631592,28.202486,93.454994,101.07299,109.050064,86.923546,62.87899,160.330002,28.429224,78.583977
"2012-12-28",121.159157,27.928982,93.960365,102.173759,109.156456,87.122917,62.762012,160.539993,28.26317,78.612816
"2013-01-04",126.775963,28.67708,92.603889,98.105347,107.646225,87.066154,63.471039,160.440002,28.498407,78.603516
"2013-01-11",127.387665,28.958618,92.960426,99.306824,108.361107,86.19313,63.822182,161.059998,28.595274,78.622147
"2013-01-18",128.473175,29.006887,93.108246,99.464264,108.432594,86.732582,63.957214,163.089996,28.616022,78.622147
"2013-01-25",130.015167,29.45735,92.456078,97.798775,107.914307,86.278313,64.044991,160.649994,28.712887,78.603516
"2013-02-01",130.971436,29.658455,91.94268,95.948242,107.404922,84.812477,63.457981,161.449997,28.872025,78.613739
"2013-02-08",131.419418,29.224066,92.534729,97.260315,107.780273,85.375252,63.13213,161.570007,28.795921,78.660316
"2013-02-15",131.764023,29.151682,92.325737,96.745445,107.279839,84.883736,63.417271,155.759995,28.62986,78.623093
"2013-02-22",131.488312,29.216032,92.674026,97.185532,107.619392,84.385078,63.641266,152.970001,28.685217,78.641708
"2013-03-01",131.703705,29.022974,93.533646,98.950569,108.59343,84.539116,63.965076,152.440002,29.10726,78.686424
"2013-03-08",134.632736,29.658455,92.095337,95.496887,107.235168,84.574821,64.231247,152.710007,29.384012,78.649139
"2013-03-15",135.571762,29.891727,92.661896,96.337395,107.735558,84.388985,64.41552,154,29.641426,78.66777
"2013-03-22",135.321915,29.692612,93.176231,97.643959,108.012604,84.038666,64.367744,155.550003,29.551121,78.658485
"2013-03-28",136.207382,29.434065,93.568481,98.001846,108.370049,84.095848,64.395073,154.449997,29.877613,78.695732
"2013-04-05",135.004211,29.385592,94.698929,102.434662,109.604088,86.076675,64.503487,152.809998,30.711206,78.721809
"2013-04-12",138.129013,30.217794,94.663956,101.692383,109.165901,86.865822,65.00428,143.949997,31.433662,78.712502
"2013-04-19",135.177368,29.531017,94.777428,102.442978,108.602547,86.220154,64.798454,135.470001,31.371138,78.721809
"2013-04-26",137.626999,30.532892,95.048065,102.910034,109.586205,86.456909,65.429657,140.910004,31.475349,78.740471
